speciesCode,comName,taxonOrder,familyCode
"troshe1","Bannerman's/Tropical Shearwater",7256.0,"procel3"
"troshe2","Tropical Shearwater (Mascarene)",7251.0,"procel3"
"troshe3","Tropical Shearwater (Indopacific)",7252.0,"procel3"
"troshe4","Bannerman's Shearwater",7227.0,"procel3"
"troshe5","Tropical Shearwater",7250.0,"procel3"
"troupi1","troupial sp.",33723.0,"icteri1"
"trpgua1","Trinidad Piping-Guan",864.0,"cracid2"
"trsowl","Tropical Screech-Owl",8810.0,"strigi1"
"trspet","Tristram's Storm-Petrel",7080.0,"hydrob1"
"trufin2","Trumpeter Finch",32266.0,"fringi1"
"truhor1","Trumpeter Hornbill",9704.0,"bucero1"
"truman1","Trumpet Manucode",20555.0,"paradi7"
"trumon1","Chuuk Monarch",20857.0,"monarc2"
"trumpe1","trumpeter sp.",5688.0,"psophi1"
"truswa","Trumpeter Swan",382.0,"anatid1"
"truter","Snowy-crowned Tern",6732.0,"larida1"
"trweye1","Teardrop White-eye",25568.0,"zoster2"
"tsasun1","Tsavo Sunbird",30408.0,"nectar1"
"tsctap1","Tschudi's Tapaculo",14434.0,"rhinoc1"
"tsiwor1","Tsingy Forest Rail",5219.0,"saroth1"
"tstlar1","Turkestan Short-toed Lark",22824.0,"alaudi1"
"tuakin2","Tuamotu Kingfisher",10136.0,"alcedi1"
"tuasan1","Tuamotu Sandpiper",6160.0,"scolop2"
"tubmot1","Turquoise-browed Motmot",9901.0,"momoti1"
"tucpar1","Tucuman Amazon",12903.0,"psitta3"
"tufant1","Tufted Antshrike",13456.0,"thamno3"
"tufcoq1","Tufted Coquette",4440.0,"trochi1"
"tufduc","Tufted Duck",687.0,"anatid1"
"tuffly","Tufted Flycatcher",16883.0,"tyrann2"
"tuffly1","Tufted Flycatcher (Mexican)",16884.0,"tyrann2"
"tuffly2","Tufted Flycatcher (Costa Rican)",16887.0,"tyrann2"
"tuffly3","Tufted Flycatcher (South American)",16888.0,"tyrann2"
"tufjay1","Tufted Jay",21258.0,"corvid1"
"tufpuf","Tufted Puffin",6378.0,"alcida1"
"tuftit","Tufted Titmouse",22160.0,"parida1"
"tugjay1","Turkestan Ground-Jay",21482.0,"corvid1"
"tui1","Tui",17727.0,"meliph3"
"tuipar1","Tui Parakeet",12825.0,"psitta3"
"tulwoo2","Tullberg's Woodpecker",11711.0,"picida1"
"tulwoo3","Fine-banded Woodpecker",11712.0,"picida1"
"tumfin1","Tucuman Mountain Finch",35454.0,"thraup2"
"tumhum1","Tumbes Hummingbird",5029.0,"trochi1"
"tumspa1","Tumbes Sparrow",32906.0,"passer3"
"tumswa1","Tumbes Swallow",24065.0,"hirund2"
"tumtyr2","Tumbes Chat-Tyrant",17188.0,"tyrann2"
"tunbeg1","Tundra Bean-Goose",306.0,"anatid1"
"tunswa","Tundra Swan",384.0,"anatid1"
"tunswa1","Tundra Swan (Whistling)",385.0,"anatid1"
"tunswa2","Tundra Swan (Whistling x Bewick's)",387.0,"anatid1"
"tupfal1","Peregrine Falcon (Tundra)",12116.0,"falcon1"
"tupscy1","Curve-billed Scythebill (Tupana)",14907.0,"furnar2"
"tuqdov1","Tuxtla Quail-Dove",2371.0,"columb2"
"turaco1","turaco sp.",3022.0,"musoph1"
"turbou1","Turati's Boubou",20109.0,"malaco2"
"turcot1","Turquoise Cotinga",15922.0,"coting1"
"turdac1","Turquoise Dacnis",35147.0,"thraup2"
"turdoi1","Argya/Turdoides sp.",26708.0,"leioth1"
"turdus1","Turdus sp.",28778.0,"turdid1"
"turere1","Turner's Eremomela",22965.0,"cistic2"
"turjay1","Turquoise Jay",21210.0,"corvid1"
"turpar1","Turquoise Parrot",12442.0,"psitta4"
"turtan1","Turquoise Tanager",35058.0,"thraup2"
"turtan3","White-bellied Tanager",35063.0,"thraup2"
"turtap1","Turimiquire Tapaculo (undescribed form)",14452.0,"rhinoc1"
"turtit1","Great Tit (Turkestan)",22189.0,"parida1"
"turtur1","Turtur sp.",2158.0,"columb2"
"turvul","Turkey Vulture",7815.0,"cathar2"
"turvul1","Turkey Vulture (Tropical)",7821.0,"cathar2"
"turvul2","Turkey Vulture (Northern)",7816.0,"cathar2"
"turvul3","Turkey Vulture (South Temperate)",7822.0,"cathar2"
"turvul6","Turkey Vulture (Choco)",7820.0,"cathar2"
"turwar1","Tuamotu Reed Warbler",23763.0,"acroce2"
"tutbar1","Turquoise-throated Barbet",10781.0,"megala2"
"tutpuf1","Turquoise-throated Puffleg",4587.0,"trochi1"
"tutspi1","Tufted Tit-Spinetail",15319.0,"furnar2"
"tuttyr1","Tufted Tit-Tyrant",16609.0,"tyrann2"
"twbplo1","Two-banded Plover",5936.0,"charad1"
"twbwar1","Two-banded Warbler",34319.0,"paruli1"
"twbwar2","Two-banded Warbler (Roraiman)",34320.0,"paruli1"
"twbwar3","Two-banded Warbler (Two-banded)",34321.0,"paruli1"
"twite1","Twite",32463.0,"fringi1"
"twwbop1","Twelve-wired Bird-of-Paradise",20588.0,"paradi7"
"tylvan1","Tylas Vanga",19977.0,"vangid2"
"tylvan2","Tylas Vanga (Eduard's)",19978.0,"vangid2"
"tylvan3","Tylas Vanga (White-throated)",19979.0,"vangid2"
"tylwar1","Tytler's Leaf Warbler",24819.0,"phyllo4"
"tyrann1","Tyrannus sp.",17500.0,"tyrann2"
"tyrmet1","Tyrian Metaltail",4542.0,"trochi1"
"tyrmet2","Tyrian Metaltail (Santa Marta)",4543.0,"trochi1"
"tyrmet3","Tyrian Metaltail (Costa)",4544.0,"trochi1"
"tyrmet4","Tyrian Metaltail (Merida)",4545.0,"trochi1"
"tyrmet5","Tyrian Metaltail (Tyrian)",4546.0,"trochi1"
"tyrmet6","Tyrian Metaltail (septentrionalis)",4549.0,"trochi1"
"tyrmet7","Tyrian Metaltail (smaragdinicollis)",4550.0,"trochi1"
"tyrwoo1","Tyrannine Woodcreeper",14642.0,"furnar2"
"tyto1","Tyto sp.",8650.0,"tytoni1"
"uapmon1","Ua Pou Monarch",20808.0,"monarc2"
"udzpar1","Udzungwa Partridge",1174.0,"phasia1"
"udzpar2","Udzungwa Partridge (Rubeho)",1176.0,"phasia1"
"udzpar3","Udzungwa Partridge (Udzungwa)",1175.0,"phasia1"
"ugawow1","Uganda Woodland-Warbler",24903.0,"phyllo4"
"ulahaw","Ula-ai-hawane",32114.0,"fringi1"
"ultfly1","Ultramarine Flycatcher",29549.0,"muscic3"
"ultfly2","Ultramarine Flycatcher (Eyebrowed)",29550.0,"muscic3"
"ultfly3","Ultramarine Flycatcher (Eastern)",29551.0,"muscic3"
"ultgro1","Ultramarine Grosbeak",34586.0,"cardin1"
"ultkin1","Ultramarine Kingfisher",10129.0,"alcedi1"
"ultlor1","Ultramarine Lorikeet",12596.0,"psitta4"
"ulubus1","Uluguru Bushshrike",20203.0,"malaco2"
"unafly1","Unadorned Flycatcher",16853.0,"tyrann2"
"undant1","Undulated Antpitta",14190.0,"gralla2"
"undant2","Undulated Antshrike",13458.0,"thamno3"
"undtin1","Undulated Tinamou",189.0,"tinami1"
"uniant1","Unicolored Antwren",13765.0,"thamno3"
"uniant2","Uniform Antshrike",13580.0,"thamno3"
"unibla1","Unicolored Blackbird (Azara's)",33927.0,"icteri1"
"unibla2","Unicolored Blackbird",33926.0,"icteri1"
"unibla3","Unicolored Blackbird (Yellow-breasted)",33930.0,"icteri1"
"unicra1","Uniform Crake",5432.0,"rallid1"
"unifin1","Uniform Finch",35388.0,"thraup2"
"unijay1","Unicolored Jay",21332.0,"corvid1"
"uniswi1","Uniform Swiftlet",4026.0,"apodid1"
"unitap1","Unicolored Tapaculo",14433.0,"rhinoc1"
"unithr1","Unicolored Thrush",28760.0,"turdid1"
"unitre1","Uniform Treehunter",15231.0,"furnar2"
"uniwoo1","Uniform Woodcreeper",14746.0,"furnar2"
"unstit1","Unstreaked Tit-Tyrant",16616.0,"tyrann2"
"upcwar1","Upcher's Warbler",23648.0,"acroce2"
"uplant1","Upland Antshrike",13595.0,"thamno3"
"uplbuz1","Upland Buzzard",8561.0,"accipi1"
"uplgoo1","Upland Goose",401.0,"anatid1"
"uplgoo2","Upland Goose (White-breasted)",404.0,"anatid1"
"uplgoo3","Upland Goose (Bar-breasted)",405.0,"anatid1"
"uplpip1","Upland Pipit",31837.0,"motaci1"
"uplsan","Upland Sandpiper",6009.0,"scolop2"
"upmtap1","Magdalena Tapaculo",14445.0,"rhinoc1"
"upucer1","Upucerthia sp.",15083.0,"furnar2"
"uraowl1","Ural Owl",9232.0,"strigi1"
"uraowl10","Ural Owl (Ural)",9233.0,"strigi1"
"urityr1","Urich's Tyrannulet",16764.0,"tyrann2"
"urssun2","Ursula's Sunbird",30445.0,"nectar1"
"usaaka1","Usambara Akalat",29336.0,"muscic3"
"usabul1","Usambara Greenbul",24405.0,"pycnon4"
"usahyl1","Usambara Hyliota",21900.0,"hyliot1"
"usathr1","Usambara Thrush",28469.0,"turdid1"
"usawea1","Usambara Weaver",30890.0,"plocei1"
"useowl1","Fraser's Eagle-Owl (Usambara)",8964.0,"strigi1"
"ussfly1","Ussher's Flycatcher",28840.0,"muscic3"
"uswowl1","Unspotted Saw-whet Owl",9309.0,"strigi1"
"uvbsun1","Uluguru Violet-backed Sunbird",30187.0,"nectar1"
"vabtyr1","Variegated Bristle-Tyrant",16254.0,"tyrann2"
"vadvan1","Van Dam's Vanga",20006.0,"vangid2"
"vahsun1","Van Hasselt's Sunbird",30282.0,"nectar1"
"vanfly1","Vanikoro Flycatcher",20980.0,"monarc2"
"vangid1","Vangidae sp.",20007.0,"vangid2"
"vanist1","Vanikoro Island-Thrush",28559.0,"turdid1"
"vanmon1","Vanikoro Monarch",20817.0,"monarc2"
"vanscr1","Vanuatu Megapode",844.0,"megapo1"
"vanwhe1","Vanikoro White-eye",25823.0,"zoster2"
"vanwhi4","Vanuatu Whistler (Loyalty)",19399.0,"pachyc2"
"vanwhi5","Vanuatu Whistler (Vanuatu)",19395.0,"pachyc2"
"varant1","Variable Antshrike",13571.0,"thamno3"
"varant16","Variegated Antpitta (Amazonian)",14202.0,"gralla2"
"varant17","Variegated Antpitta (Atlantic)",14206.0,"gralla2"
"varant2","Variegated Antpitta",14201.0,"gralla2"
"varbun","Varied Bunting",34615.0,"cardin1"
"varcha1","Variable Chachalaca",956.0,"cracid2"
"varcha3","Chestnut-headed Chachalaca",957.0,"cracid2"
"vardwk1","Dimorphic Dwarf-Kingfisher",9979.0,"alcedi1"
"vardwk10","North Solomons Dwarf-Kingfisher (Bougainville)",9991.0,"alcedi1"
"vardwk11","New Georgia Dwarf-Kingfisher",9989.0,"alcedi1"
"vardwk12","North Solomons Dwarf-Kingfisher (North Solomons)",9992.0,"alcedi1"
"vardwk13","Guadalcanal Dwarf-Kingfisher (Malaita)",9994.0,"alcedi1"
"vardwk14","Guadalcanal Dwarf-Kingfisher (Guadalcanal)",9995.0,"alcedi1"
"vardwk15","Makira Dwarf-Kingfisher",9996.0,"alcedi1"
"vardwk2","Sula Dwarf-Kingfisher",9980.0,"alcedi1"
"vardwk3","Moluccan Dwarf-Kingfisher (North Moluccan)",9982.0,"alcedi1"
"vardwk4","Moluccan Dwarf-Kingfisher (Seram)",9983.0,"alcedi1"
"vardwk5","Buru Dwarf-Kingfisher",9984.0,"alcedi1"
"vardwk6","Papuan Dwarf-Kingfisher",9985.0,"alcedi1"
"vardwk7","Manus Dwarf-Kingfisher",9986.0,"alcedi1"
"vardwk8","New Ireland Dwarf-Kingfisher",9987.0,"alcedi1"
"vardwk9","New Britain Dwarf-Kingfisher",9988.0,"alcedi1"
"varfai1","Purple-backed Fairywren",17654.0,"maluri1"
"varfai2","Purple-backed Fairywren (Lavender-flanked)",17655.0,"maluri1"
"varfai3","Purple-backed Fairywren (Purple-backed)",17658.0,"maluri1"
"varfai5","Variegated Fairywren",17661.0,"maluri1"
"varfly","Variegated Flycatcher",17443.0,"tyrann2"
"vargos1","Variable Goshawk",8188.0,"accipi1"
"vargos2","Variable Goshawk (Lesser Sundas)",8189.0,"accipi1"
"vargos3","Variable Goshawk (Variable)",8190.0,"accipi1"
"varhaw1","Variable Hawk (Variable)",8456.0,"accipi1"
"varhaw2","Variable Hawk (Juan Fernandez)",8457.0,"accipi1"
"varhon1","Varied Honeyeater",17873.0,"meliph3"
"varhon2","Varied Honeyeater (Northern)",17874.0,"meliph3"
"varhon5","Varied Honeyeater (Southern)",17875.0,"meliph3"
"varind1","Dusky Indigobird",31467.0,"viduid1"
"varkin1","Moluccan Dwarf-Kingfisher",9981.0,"alcedi1"
"varlau1","Variegated Laughingthrush",26451.0,"leioth1"
"varlor1","Varied Lorikeet",12628.0,"psitta4"
"varori1","Variable Oriole (Chestnut-shouldered)",33711.0,"icteri1"
"varori2","Variable Oriole (Yellow-shouldered)",33710.0,"icteri1"
"varoys1","Variable Oystercatcher",5794.0,"haemat1"
"varpic1","Varzea Piculet",11057.0,"picida1"
"varpit2","Northern Variable Pitohui",19577.0,"orioli1"
"varpit3","Southern Variable Pitohui",19589.0,"orioli1"
"varpit4","Raja Ampat Pitohui",19574.0,"orioli1"
"varsch1","Varzea Schiffornis",15980.0,"tityri1"
"varsee2","Variable Seedeater (Black)",35561.0,"thraup2"
"varsee3","Variable Seedeater",35560.0,"thraup2"
"varsee4","Variable Seedeater (Variable)",35562.0,"thraup2"
"varsit1","Papuan Sittella",18959.0,"neosit1"
"varsit3","Varied Sittella (White-winged)",18965.0,"neosit1"
"varsit4","Varied Sittella (Striated)",18966.0,"neosit1"
"varsit5","Varied Sittella (White-headed)",18967.0,"neosit1"
"varsit6","Varied Sittella (Orange-winged)",18968.0,"neosit1"
"varsit7","Varied Sittella (Black-capped)",18969.0,"neosit1"
"varsit8","Varied Sittella",18964.0,"neosit1"
"varsol1","Varied Solitaire",28182.0,"turdid1"
"varsun1","Variable Sunbird (Yellow-bellied)",30436.0,"nectar1"
"varsun2","Variable Sunbird",30435.0,"nectar1"
"varsun3","Variable Sunbird (White-bellied)",30441.0,"nectar1"
"varsun4","Variable Sunbird (Orange-chested)",30440.0,"nectar1"
"varthr","Varied Thrush",28249.0,"turdid1"
"vartin1","Variegated Tinamou",170.0,"tinami1"
"vartit1","Varied Tit",22010.0,"parida1"
"vartit2","Iriomote Tit",22009.0,"parida1"
"vartit3","Chestnut-bellied Tit",22008.0,"parida1"
"vartit4","Owston's Tit",22018.0,"parida1"
"vartri1","Varied Triller",18814.0,"campep2"
"vartri3","Mussau Triller",18830.0,"campep2"
"varwhe1","Variable Wheatear",29850.0,"muscic3"
"varwhe2","Variable Wheatear (Blyth's)",29851.0,"muscic3"
"varwhe3","Variable Wheatear (Gould's)",29852.0,"muscic3"
"varwhe4","Variable Wheatear (Strickland's)",29853.0,"muscic3"
"vaspar1","Greater Vasa Parrot",12222.0,"psitta4"
"vauswi","Vaux's Swift",3897.0,"apodid1"
"vauswi1","Vaux's Swift (Vaux's)",3898.0,"apodid1"
"vauswi2","Vaux's Swift (Yucatan)",3899.0,"apodid1"
"vauswi3","Vaux's Swift (Richmond's)",3900.0,"apodid1"
"vauswi4","Vaux's Swift (aphanes)",3904.0,"apodid1"
"vddhor1","Von der Decken's Hornbill",9676.0,"bucero1"
"vebbri1","Velvet-browed Brilliant",4693.0,"trochi1"
"vebtyr1","Velvety Black-Tyrant",17062.0,"tyrann2"
"vebtyr2","Venezuelan Bristle-Tyrant",16255.0,"tyrann2"
"veeowl1","Verreaux's Eagle-Owl",8966.0,"strigi1"
"veery","Veery",28313.0,"turdid1"
"vefeup1","Velvet-fronted Euphonia",32010.0,"fringi1"
"vefgra1","Velvet-fronted Grackle",33901.0,"icteri1"
"vefnut1","Velvet-fronted Nuthatch",26906.0,"sittid1"
"vefowl1","Vermiculated Fishing-Owl",8998.0,"strigi1"
"vegfin2","Vegetarian Finch",35748.0,"thraup2"
"veggul1","Vega Gull",6541.0,"larida1"
"vehpar1","Vernal Hanging-Parrot",12703.0,"psitta4"
"velasi1","Velvet Asity",13300.0,"philep1"
"veldov1","Whistling Dove",2623.0,"columb2"
"velfly1","Velvet Flycatcher",21009.0,"monarc2"
"velmon1","Vella Lavella Monarch",20926.0,"monarc2"
"vemdro3","Velvet-mantled Drongo (Principe)",20426.0,"dicrur1"
"vemdro4","Velvet-mantled Drongo (coracinus)",20427.0,"dicrur1"
"vemdro5","Velvet-mantled Drongo (Fanti)",20425.0,"dicrur1"
"vemdro6","Velvet-mantled Drongo",20424.0,"dicrur1"
"venflo1","Venezuelan Flowerpiercer",35290.0,"thraup2"
"venfly1","Venezuelan Flycatcher",17307.0,"tyrann2"
"venili2","Veniliornis sp.",11515.0,"picida1"
"venpet1","Vanuatu Petrel",7157.0,"procel3"
"vensyl1","Venezuelan Sylph",4481.0,"trochi1"
"ventro1","Venezuelan Troupial",33715.0,"icteri1"
"venwoq1","Venezuelan Wood-Quail",1165.0,"odonto1"
"vepcor1","Velvet-purple Coronet",4676.0,"trochi1"
"verbar1","Versicolored Barbet",10825.0,"capito2"
"verbar2","Versicolored Barbet (Blue-cowled)",10826.0,"capito2"
"verbar3","Versicolored Barbet (Blue-chinned)",10827.0,"capito2"
"verbar4","Versicolored Barbet (Blue-moustached)",10828.0,"capito2"
"verbat1","Verreaux's Batis",19898.0,"platys1"
"vercar1","Vermilion Cardinal",34514.0,"cardin1"
"vercou1","Verreaux's Coua",3065.0,"cuculi1"
"verdin","Verdin",22269.0,"remizi1"
"vereag1","Verreaux's Eagle",8071.0,"accipi1"
"vereme1","Versicolored Emerald",5134.0,"trochi1"
"vereme2","Versicolored Emerald (Versicolored)",5135.0,"trochi1"
"vereme3","Versicolored Emerald (Rondonia)",5141.0,"trochi1"
"verfly","Vermilion Flycatcher",17029.0,"tyrann2"
"verfly1","Vermilion Flycatcher (Austral)",17042.0,"tyrann2"
"verfly3","Brujo Flycatcher (Galapagos)",17044.0,"tyrann2"
"verfly4","Verditer Flycatcher",29088.0,"muscic3"
"verfly5","Vermilion Flycatcher (Northern)",17030.0,"tyrann2"
"verfly6","Vermilion Flycatcher (saturatus)",17035.0,"tyrann2"
"verfly7","Vermilion Flycatcher (obscurus Group)",17036.0,"tyrann2"
"verfly8","Brujo Flycatcher (San Cristobal)",17045.0,"tyrann2"
"verhum1","Vervain Hummingbird",4810.0,"trochi1"
"verman1","Veraguan Mango",4393.0,"trochi1"
"vermiv1","Leiothlypis sp.",33989.0,"paruli1"
"verpar1","Chestnut-throated Monal-Partridge",1255.0,"phasia1"
"versco1","Middle American Screech-Owl (Middle American)",8832.0,"strigi1"
"versco2","Choco Screech-Owl",8840.0,"strigi1"
"versco3","Foothill Screech-Owl (Foothill)",8844.0,"strigi1"
"versco4","Foothill Screech-Owl (Roraima)",8843.0,"strigi1"
"versco5","Middle American Screech-Owl (Vermiculated)",8839.0,"strigi1"
"vertan1","Vermilion Tanager",34828.0,"thraup2"
"vesowl","Middle American Screech-Owl",8831.0,"strigi1"
"vesspa","Vesper Sparrow",33217.0,"passer3"
"vibhum1","Violet-bellied Hummingbird",5205.0,"trochi1"
"vibhyl1","Violet-backed Hyliota",21901.0,"hyliot1"
"vibspa1","Vinous-breasted Sparrowhawk",8155.0,"accipi1"
"vibsta1","Burmese Myna",27863.0,"sturni1"
"vibsta2","Violet-backed Starling",27900.0,"sturni1"
"vibsta3","Burmese/Vinous-breasted Myna",27865.0,"sturni1"
"vibsta4","Vinous-breasted Myna",27864.0,"sturni1"
"vibsun2","Violet-breasted Sunbird",30409.0,"nectar1"
"vichum","Violet-crowned Hummingbird",5044.0,"trochi1"
"vichum1","Violet-capped Hummingbird",5010.0,"trochi1"
"vichum2","Violet-chested Hummingbird",4721.0,"trochi1"
"vicpig1","Victoria Crowned-Pigeon",2463.0,"columb2"
"vicrif1","Victoria's Riflebird",20610.0,"paradi7"
"vicwoo1","Crowned Woodnymph (Northern/Colombian Violet-crowned)",4977.0,"trochi1"
"vicwoo2","Violet-capped Woodnymph",4974.0,"trochi1"
"vicwoo3","Crowned Woodnymph (Northern Violet-crowned)",4978.0,"trochi1"
"vicwoo4","Crowned Woodnymph (Colombian Violet-crowned)",4981.0,"trochi1"
"vidua1","Vidua sp.",31475.0,"viduid1"
"viebar1","Vieillot's Barbet",10651.0,"lybiid1"
"viecut1","Vietnamese Cutia",26430.0,"leioth1"
"viegre2","Vietnamese Greenfinch",32354.0,"fringi1"
"viewax1","Violet-eared Waxbill",31358.0,"estril1"
"viewea1","Chestnut-and-black/Vieillot's Black Weaver",30842.0,"plocei1"
"viewea2","Chestnut-and-black Weaver",30840.0,"plocei1"
"viewea3","Vieillot's Black Weaver",30841.0,"plocei1"
"vifbri1","Violet-fronted Brilliant",4712.0,"trochi1"
"vigswa","Violet-green Swallow",24074.0,"hirund2"
"vihhum1","Violet-headed Hummingbird",4931.0,"trochi1"
"vilbrf1","Vilcabamba Brushfinch",33510.0,"passer3"
"vilind","Village Indigobird",31454.0,"viduid1"
"viltap1","Vilcabamba Tapaculo",14415.0,"rhinoc1"
"vilthi2","Vilcabamba Thistletail",15441.0,"furnar2"
"vilthi3","Ayacucho Thistletail",15440.0,"furnar2"
"vilwea1","Village Weaver",30843.0,"plocei1"
"vilwea2","Village Weaver (Mottled)",30844.0,"plocei1"
"vilwea3","Village Weaver (Black-headed)",30845.0,"plocei1"
"vilwea4","Village Weaver (Layard's)",30850.0,"plocei1"
"vilwea5","Village Weaver (Spot-backed)",30853.0,"plocei1"
"vimwea1","Vitelline Masked-Weaver",30828.0,"plocei1"
"vinbun1","Cape Bunting (Vincent's)",32774.0,"emberi2"
"vindov1","Vinaceous Dove",2058.0,"columb2"
"vinlor1","Violet-necked Lory",12663.0,"psitta4"
"vinpar1","Vinaceous-breasted Amazon",12902.0,"psitta3"
"vinros2","Vinaceous Rosefinch",32174.0,"fringi1"
"vinros3","Taiwan Rosefinch",32175.0,"fringi1"
"viocou1","Violaceous Coucal",3147.0,"cuculi1"
"viocuc1","Violet Cuckoo",3299.0,"cuculi1"
"vioeup1","Violaceous Euphonia",32026.0,"fringi1"
"viojay1","Violaceous Jay",21228.0,"corvid1"
"violet1","violetear sp.",4365.0,"trochi1"
"viosab1","Violet Sabrewing",4952.0,"trochi1"
"viotro1","Guianan/Amazonian Violaceous Trogon",9551.0,"trogon1"
"viotro2","Guianan Violaceous Trogon",9547.0,"trogon1"
"viotro3","Amazonian Violaceous Trogon",9548.0,"trogon1"
"viotur1","Violet Turaco",2993.0,"musoph1"
"viowoo1","Violet Woodhoopoe",9625.0,"phoeni2"
"viowoo2","Violet Woodhoopoe (Violet)",9626.0,"phoeni2"
"viowoo3","Violet Woodhoopoe (Grant's)",9627.0,"phoeni2"
"viqdov1","Violaceous Quail-Dove",2317.0,"columb2"
"virdac1","Viridian Dacnis",35161.0,"thraup2"
"vireo1","vireo sp.",19306.0,"vireon1"
"vireo2","vireo sp. (Red-eyed Vireo complex)",19305.0,"vireon1"
"virmet1","Viridian Metaltail",4552.0,"trochi1"
"virmet2","Viridian Metaltail (recisa)",4553.0,"trochi1"
"virmet3","Viridian Metaltail (Viridian)",4554.0,"trochi1"
"virmet4","Viridian Metaltail (Ecuadorian)",4555.0,"trochi1"
"virmet5","Viridian Metaltail (Black-throated)",4556.0,"trochi1"
"virrai","Virginia Rail",5297.0,"rallid1"
"virrai1","Ecuadorian Rail",5300.0,"rallid1"
"virwar","Virginia's Warbler",33986.0,"paruli1"
"visblf1","Visayan Blue-Fantail",20219.0,"rhipid1"
"visbro1","Visayan Broadbill",13265.0,"euryla1"
"visbul1","Visayan Bulbul",24563.0,"pycnon4"
"visfan1","Visayan Fantail",20221.0,"rhipid1"
"vispyb1","Visayan Pygmy-Babbler",25549.0,"zoster2"
"visrha1","Visayan Rhabdornis",27695.0,"sturni1"
"vissha1","Visayan Shama",29038.0,"muscic3"
"viswar1","Victorin's Warbler",22903.0,"macros1"
"vitmet1","Violet-throated Metaltail",4557.0,"trochi1"
"vitpar1","Vinous-throated Parrotbill",25503.0,"parado1"
"vitsta1","Violet-throated Starfrontlet",4634.0,"trochi1"
"vitsta2","Violet-throated Starfrontlet (Huanuco)",4635.0,"trochi1"
"vitsta3","Violet-throated Starfrontlet (Apurimac)",4636.0,"trochi1"
"vitsta4","Violet-throated Starfrontlet (Cuzco)",4637.0,"trochi1"
"vitsta5","Violet-throated Starfrontlet (Bolivian)",4638.0,"trochi1"
"vitsun1","Violet-tailed Sunbird",30188.0,"nectar1"
"vitsyl1","Violet-tailed Sylph",4478.0,"trochi1"
"vitwar1","Vitelline Warbler",34181.0,"paruli1"
"vivnil2","Chinese Vivid Niltava",29065.0,"muscic3"
"vivnil3","Taiwan Vivid Niltava",29067.0,"muscic3"
"vogbow2","Vogelkop Bowerbird",17539.0,"ptilon1"
"vogmel1","Vogelkop Melidectes",17840.0,"meliph3"
"vogscr1","Vogelkop Scrubwren",18360.0,"acanth2"
"vogwhi1","Vogelkop Whistler",19400.0,"pachyc2"
"volhum1","Volcano Hummingbird",4852.0,"trochi1"
"volhum2","Volcano Hummingbird (Purple-throated)",4853.0,"trochi1"
"volhum3","Volcano Hummingbird (Rose-throated)",4855.0,"trochi1"
"volhum4","Volcano Hummingbird (Heliotrope-throated)",4854.0,"trochi1"
"voljun1","Volcano Junco",33157.0,"passer3"
"volswi1","Volcano Swiftlet",4015.0,"apodid1"
